Date,Open,High,Low,Close,Volume,Adj Close
2016-10-17,30.0,30.0,25.65,25.65,251900,25.65
2016-10-18,26.172001,26.172001,23.790001,24.440001000000002,349300,24.440001000000002
2016-10-19,24.860001,24.860001,24.15,24.26,222700,24.26
2016-10-21,24.25,25.110001,24.25,24.92,354600,24.92
2016-10-24,25.209999,25.43,24.85,25.23,384600,25.23
2016-10-25,25.0,25.700001,24.5,24.52,1305600,24.52
2016-10-26,24.26,24.889999,24.08,24.75,1537700,24.75
2016-10-27,24.82,24.969998999999998,24.66,24.83,847100,24.83
2016-10-28,24.83,24.83,24.0,24.360001,1666800,24.360001
2016-10-31,24.5,24.77,24.0,24.24,4294700,24.24
2016-11-01,24.51,27.135,24.0,26.190001000000002,87709200,26.190001000000002
2016-11-02,26.190001000000002,27.4,26.190001000000002,26.59,15943800,26.59
2016-11-03,26.780001000000002,27.1,26.639999,26.85,7703800,26.85
2016-11-04,26.98,28.139999,26.851,27.58,9882500,27.58
2016-11-07,27.870001000000002,28.66,26.35,26.709999,12850400,26.709999
2016-11-08,25.98,27.26,25.610001,26.59,11443800,26.59
2016-11-09,25.959999,26.610001,25.959999,26.0,8520900,26.0
2016-11-10,26.26,26.780001000000002,25.85,26.0,8073500,26.0
2016-11-11,25.83,28.035,25.83,26.98,7137200,26.98
2016-11-14,27.09,27.379998999999998,25.68,25.879998999999998,4945500,25.879998999999998
2016-11-15,25.9,26.65,25.5,26.559998999999998,8663100,26.559998999999998
2016-11-16,26.4,27.610001,26.4,26.940001000000002,4766200,26.940001000000002
2016-11-17,27.16,27.215,26.93,27.09,2739200,27.09
2016-11-18,27.139999,28.620001000000002,27.030001000000002,28.25,4080400,28.25
2016-11-21,28.16,28.99,27.969998999999998,28.92,3345000,28.92
2016-11-22,28.959999,30.370001000000002,28.959999,29.98,6464900,29.98
2016-11-23,29.75,30.275,29.08,29.790001,2751000,29.790001
2016-11-25,29.780001000000002,29.879998999999998,27.690001000000002,29.450001,2468700,29.450001
2016-11-28,29.309998999999998,29.379998999999998,28.219998999999998,28.35,3868400,28.35
2016-11-29,28.4,28.700001,27.809998999999998,28.59,2987200,28.59
2016-11-30,28.59,28.77,27.76,28.120001000000002,7122200,28.120001000000002
2016-12-01,28.200001,28.584999,27.82,28.25,3468700,28.25
2016-12-02,27.870001000000002,28.790001,27.5,28.15,2804800,28.15
2016-12-05,28.23,28.540001,27.99,28.0,2724200,28.0
2016-12-06,28.049999,28.389999,27.67,28.35,8360900,28.35
2016-12-07,28.27,28.48,27.9,28.02,3596100,28.02
2016-12-08,28.190001000000002,28.290001,27.440001000000002,28.02,4637300,28.02
2016-12-09,27.940001000000002,28.440001000000002,27.92,28.0,2989400,28.0
2016-12-12,27.75,27.84,26.32,26.450001,3767100,26.450001
2016-12-13,26.48,27.26,26.290001,27.02,2674500,27.02
2016-12-14,26.68,27.945,26.68,27.040001,1795200,27.040001
2016-12-15,26.48,27.1,26.23,26.4,2194800,26.4
2016-12-16,26.290001,26.42,25.9,26.18,3220000,26.18
2016-12-19,26.02,26.49,25.68,25.92,5160100,25.92
2016-12-20,25.9,27.028999,25.700001,26.67,2797700,26.67
2016-12-21,26.530001000000002,26.99,26.5,26.629998999999998,1155100,26.629998999999998
2016-12-22,26.4,26.57,25.99,26.16,1095300,26.16
2016-12-23,26.059998999999998,26.35,25.860001,26.01,919900,26.01
2016-12-27,25.780001000000002,26.129998999999998,25.780001000000002,25.870001000000002,2228900,25.870001000000002
2016-12-28,25.860001,26.01,25.780001000000002,25.99,1571600,25.99
2016-12-29,25.82,26.209999,25.82,26.0,602000,26.0
2016-12-30,26.049999,26.209999,25.85,26.120001000000002,967000,26.120001000000002
2017-01-03,26.51,26.549999,26.02,26.24,1436700,26.24
2017-01-04,26.32,26.690001000000002,26.1,26.620001000000002,1190700,26.620001000000002
2017-01-05,26.91,27.15,26.610001,26.99,1310200,26.99
2017-01-06,26.85,26.959999,26.1,26.16,1794600,26.16
